"REASON","GEO","ACL00","QUANTILE","DEG_URB","HHTYP","TIME","UNIT","Value","Flag and Footnotes"
"Financial reasons","Slovenia","Sports events","Total","Cities","Households without dependent children","2015","Percentage","12.9",""
"Financial reasons","Slovenia","Sports events","Total","Towns and suburbs","Total","2015","Percentage","14.9",""
"Financial reasons","Slovenia","Sports events","Total","Towns and suburbs","Households with dependent children","2015","Percentage","14.6",""
"Financial reasons","Slovenia","Sports events","Total","Towns and suburbs","Households without dependent children","2015","Percentage","15.0",""
"Financial reasons","Slovenia","Sports events","Total","Rural areas","Total","2015","Percentage","14.6",""
"Financial reasons","Slovenia","Sports events","Total","Rural areas","Households with dependent children","2015","Percentage","15.2",""
"Financial reasons","Slovenia","Sports events","Total","Rural areas","Households without dependent children","2015","Percentage","14.1",""
"Financial reasons","Slovenia","Sports events","First quintile","Total","Total","2015","Percentage","28.9",""
"Financial reasons","Slovenia","Sports events","First quintile","Total","Households with dependent children","2015","Percentage","29.0",""
"Financial reasons","Slovenia","Sports events","First quintile","Total","Households without dependent children","2015","Percentage","28.9",""
"Financial reasons","Slovenia","Sports events","First quintile","Cities","Total","2015","Percentage","29.6",""
"Financial reasons","Slovenia","Sports events","First quintile","Cities","Households with dependent children","2015","Percentage","26.2",""
"Financial reasons","Slovenia","Sports events","First quintile","Cities","Households without dependent children","2015","Percentage","31.3",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Total","2015","Percentage","32.0",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","32.9",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","31.4",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Total","2015","Percentage","26.8",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Households with dependent children","2015","Percentage","27.3",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Households without dependent children","2015","Percentage","26.6",""
"Financial reasons","Slovenia","Sports events","Second quintile","Total","Total","2015","Percentage","18.0",""
"Financial reasons","Slovenia","Sports events","Second quintile","Total","Households with dependent children","2015","Percentage","20.9",""
"Financial reasons","Slovenia","Sports events","Second quintile","Total","Households without dependent children","2015","Percentage","16.0",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Total","2015","Percentage","16.6",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Households with dependent children","2015","Percentage","21.0",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Households without dependent children","2015","Percentage","14.3",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Total","2015","Percentage","19.3",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","24.4",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","16.0",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Total","2015","Percentage","17.6",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Households with dependent children","2015","Percentage","18.8",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Households without dependent children","2015","Percentage","16.6",""
"Financial reasons","Slovenia","Sports events","Third quintile","Total","Total","2015","Percentage","10.8",""
"Financial reasons","Slovenia","Sports events","Third quintile","Total","Households with dependent children","2015","Percentage","11.1",""
"Financial reasons","Slovenia","Sports events","Third quintile","Total","Households without dependent children","2015","Percentage","10.6",""
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Total","2015","Percentage","8.2",""
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Households with dependent children","2015","Percentage","7.1",""
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Households without dependent children","2015","Percentage","8.9",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Total","2015","Percentage","9.6",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","9.2",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","10.0",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Total","2015","Percentage","12.5",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Households with dependent children","2015","Percentage","13.1",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Households without dependent children","2015","Percentage","11.8",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Total","Total","2015","Percentage","7.0",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Total","Households with dependent children","2015","Percentage","7.4",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Total","Households without dependent children","2015","Percentage","6.6",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Total","2015","Percentage","6.9",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Households with dependent children","2015","Percentage","8.4",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Households without dependent children","2015","Percentage","5.9",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Total","2015","Percentage","5.8",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","1.2",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","9.2",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Total","2015","Percentage","7.7",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","10.3",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","5.2",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Total","Total","2015","Percentage","2.5",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Total","Households with dependent children","2015","Percentage","2.4",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Total","Households without dependent children","2015","Percentage","2.5",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Total","2015","Percentage","2.4",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Households with dependent children","2015","Percentage","2.0",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Households without dependent children","2015","Percentage","2.7",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Total","2015","Percentage","3.0",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.7",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","4.1",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Total","2015","Percentage","2.1",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","3.8",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","1.0",""
"No interest","Slovenia","Cinema","Total","Total","Total","2015","Percentage","52.2",""
"No interest","Slovenia","Cinema","Total","Total","Households with dependent children","2015","Percentage","44.9",""
"No interest","Slovenia","Cinema","Total","Total","Households without dependent children","2015","Percentage","56.4",""
"No interest","Slovenia","Cinema","Total","Cities","Total","2015","Percentage","55.0",""
"No interest","Slovenia","Cinema","Total","Cities","Households with dependent children","2015","Percentage","41.7",""
"No interest","Slovenia","Cinema","Total","Cities","Households without dependent children","2015","Percentage","61.4",""
"No interest","Slovenia","Cinema","Total","Towns and suburbs","Total","2015","Percentage","54.3",""
"No interest","Slovenia","Cinema","Total","Towns and suburbs","Households with dependent children","2015","Percentage","45.5",""
"No interest","Slovenia","Cinema","Total","Towns and suburbs","Households without dependent children","2015","Percentage","59.1",""
"No interest","Slovenia","Cinema","Total","Rural areas","Total","2015","Percentage","50.0",""
"No interest","Slovenia","Cinema","Total","Rural areas","Households with dependent children","2015","Percentage","45.4",""
"No interest","Slovenia","Cinema","Total","Rural areas","Households without dependent children","2015","Percentage","52.9",""
"No interest","Slovenia","Cinema","First quintile","Total","Total","2015","Percentage","43.4",""
"No interest","Slovenia","Cinema","First quintile","Total","Households with dependent children","2015","Percentage","34.9",""
"No interest","Slovenia","Cinema","First quintile","Total","Households without dependent children","2015","Percentage","47.4",""
"No interest","Slovenia","Cinema","First quintile","Cities","Total","2015","Percentage","44.2",""
"No interest","Slovenia","Cinema","First quintile","Cities","Households with dependent children","2015","Percentage","31.6",""
"No interest","Slovenia","Cinema","First quintile","Cities","Households without dependent children","2015","Percentage","50.0",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Total","2015","Percentage","43.1",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","33.0",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","48.1",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Total","2015","Percentage","43.4",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Households with dependent children","2015","Percentage","37.3",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Households without dependent children","2015","Percentage","46.1",""
"No interest","Slovenia","Cinema","Second quintile","Total","Total","2015","Percentage","50.7",""
"No interest","Slovenia","Cinema","Second quintile","Total","Households with dependent children","2015","Percentage","43.8",""
"No interest","Slovenia","Cinema","Second quintile","Total","Households without dependent children","2015","Percentage","54.8",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Total","2015","Percentage","56.5",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Households with dependent children","2015","Percentage","41.6",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Households without dependent children","2015","Percentage","64.5",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Total","2015","Percentage","54.4",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","47.4",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","58.0",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Total","2015","Percentage","46.7",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Households with dependent children","2015","Percentage","42.3",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Households without dependent children","2015","Percentage","49.7",""
"No interest","Slovenia","Cinema","Third quintile","Total","Total","2015","Percentage","53.6",""
"No interest","Slovenia","Cinema","Third quintile","Total","Households with dependent children","2015","Percentage","48.0",""
"No interest","Slovenia","Cinema","Third quintile","Total","Households without dependent children","2015","Percentage","57.5",""
"No interest","Slovenia","Cinema","Third quintile","Cities","Total","2015","Percentage","51.8",""
"No interest","Slovenia","Cinema","Third quintile","Cities","Households with dependent children","2015","Percentage","42.3",""
"No interest","Slovenia","Cinema","Third quintile","Cities","Households without dependent children","2015","Percentage","56.4",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Total","2015","Percentage","55.0",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","45.7",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","61.2",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Total","2015","Percentage","53.2",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Households with dependent children","2015","Percentage","50.6",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Households without dependent children","2015","Percentage","55.5",""
"No interest","Slovenia","Cinema","Fourth quintile","Total","Total","2015","Percentage","57.3",""
"No interest","Slovenia","Cinema","Fourth quintile","Total","Households with dependent children","2015","Percentage","48.5",""
"No interest","Slovenia","Cinema","Fourth quintile","Total","Households without dependent children","2015","Percentage","63.1",""
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Total","2015","Percentage","63.5",""
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Households with dependent children","2015","Percentage","40.8","u"
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Households without dependent children","2015","Percentage","76.1",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Total","2015","Percentage","58.8",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","53.1",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","62.3",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Total","2015","Percentage","54.6",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","47.9",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","59.4",""
"No interest","Slovenia","Cinema","Fifth quintile","Total","Total","2015","Percentage","61.5",""
"No interest","Slovenia","Cinema","Fifth quintile","Total","Households with dependent children","2015","Percentage","53.0",""
"No interest","Slovenia","Cinema","Fifth quintile","Total","Households without dependent children","2015","Percentage","65.1",""
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Total","2015","Percentage","65.1",""
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Households with dependent children","2015","Percentage","59.1","u"
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Households without dependent children","2015","Percentage","67.4",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Total","2015","Percentage","64.7",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","52.1",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","69.5",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Total","2015","Percentage","57.2",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","51.4",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","60.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","45.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Total","Households with dependent children","2015","Percentage","43.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Total","Households without dependent children","2015","Percentage","46.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Cities","Total","2015","Percentage","47.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Cities","Households with dependent children","2015","Percentage","43.5",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Cities","Households without dependent children","2015","Percentage","48.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Towns and suburbs","Total","2015","Percentage","43.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Towns and suburbs","Households with dependent children","2015","Percentage","43.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Towns and suburbs","Households without dependent children","2015","Percentage","43.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Rural areas","Total","2015","Percentage","45.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Rural areas","Households with dependent children","2015","Percentage","42.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Total","Rural areas","Households without dependent children","2015","Percentage","47.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","38.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Total","Households with dependent children","2015","Percentage","36.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Total","Households without dependent children","2015","Percentage","40.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Total","2015","Percentage","39.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Households with dependent children","2015","Percentage","39.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Households without dependent children","2015","Percentage","40.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Total","2015","Percentage","35.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","36.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","35.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Total","2015","Percentage","40.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Households with dependent children","2015","Percentage","34.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Households without dependent children","2015","Percentage","42.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","42.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Households with dependent children","2015","Percentage","37.5",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Households without dependent children","2015","Percentage","44.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Total","2015","Percentage","48.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Households with dependent children","2015","Percentage","34.7","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Households without dependent children","2015","Percentage","55.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Total","2015","Percentage","42.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","40.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","42.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Total","2015","Percentage","40.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Households with dependent children","2015","Percentage","36.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Households without dependent children","2015","Percentage","42.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","48.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Households with dependent children","2015","Percentage","47.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Households without dependent children","2015","Percentage","48.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Total","2015","Percentage","49.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Households with dependent children","2015","Percentage","49.8","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Households without dependent children","2015","Percentage","49.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Total","2015","Percentage","45.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","45.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","44.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Total","2015","Percentage","49.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Households with dependent children","2015","Percentage","48.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Households without dependent children","2015","Percentage","51.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","50.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Households with dependent children","2015","Percentage","49.5",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Households without dependent children","2015","Percentage","50.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Total","2015","Percentage","46.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Households with dependent children","2015","Percentage","42.7","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Households without dependent children","2015","Percentage","48.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Total","2015","Percentage","49.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","53.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","48.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Total","2015","Percentage","51.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","49.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","53.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","55.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Households with dependent children","2015","Percentage","54.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Households without dependent children","2015","Percentage","55.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Total","2015","Percentage","60.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Households with dependent children","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Households without dependent children","2015","Percentage","58.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Total","2015","Percentage","51.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","54.6","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","50.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Total","2015","Percentage","55.5",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","51.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","58.0",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","40.6",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Households with dependent children","2015","Percentage","40.3",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Households without dependent children","2015","Percentage","40.8",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Cities","Total","2015","Percentage","40.6",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Cities","Households with dependent children","2015","Percentage","39.6",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Cities","Households without dependent children","2015","Percentage","41.2",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Towns and suburbs","Total","2015","Percentage","40.9",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Towns and suburbs","Households with dependent children","2015","Percentage","43.0",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Towns and suburbs","Households without dependent children","2015","Percentage","39.5",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Rural areas","Total","2015","Percentage","40.3",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Rural areas","Households with dependent children","2015","Percentage","38.9",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Rural areas","Households without dependent children","2015","Percentage","41.4",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","35.5",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Households with dependent children","2015","Percentage","36.1",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Households without dependent children","2015","Percentage","35.2",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Total","2015","Percentage","35.0",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Households with dependent children","2015","Percentage","37.1",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Cities","Households without dependent children","2015","Percentage","33.8",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Total","2015","Percentage","32.1",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","33.4",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","31.2",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Total","2015","Percentage","37.7",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Households with dependent children","2015","Percentage","37.4",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Rural areas","Households without dependent children","2015","Percentage","37.8",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","37.5",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Households with dependent children","2015","Percentage","35.1",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Households without dependent children","2015","Percentage","39.3",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Total","2015","Percentage","39.8",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Households with dependent children","2015","Percentage","41.0",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Cities","Households without dependent children","2015","Percentage","39.0",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Total","2015","Percentage","40.7",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","39.1",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","41.6",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Total","2015","Percentage","34.8",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Households with dependent children","2015","Percentage","31.5",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Rural areas","Households without dependent children","2015","Percentage","37.6",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","42.8",""
"No interest","Slovenia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Households with dependent children","2015","Percentage","43.8",""
