"REASON","GEO","ACL00","QUANTILE","DEG_URB","HHTYP","TIME","UNIT","Value","Flag and Footnotes"
"Financial reasons","Slovenia","Sports events","First quintile","Cities","Households with dependent children","2015","Percentage","26.2",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Single person","2015","Percentage","26.3",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Two adults","2015","Percentage","40.3",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","31.8",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Three or more adults","2015","Percentage","28.6","u"
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","31.4",""
"Financial reasons","Slovenia","Sports events","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","32.9",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Single person","2015","Percentage","23.7",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Two adults","2015","Percentage","34.2",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Two adults with dependent children","2015","Percentage","28.1",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Three or more adults","2015","Percentage","19.6",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Households without dependent children","2015","Percentage","26.6",""
"Financial reasons","Slovenia","Sports events","First quintile","Rural areas","Households with dependent children","2015","Percentage","27.3",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Single person","2015","Percentage","11.9",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Two adults","2015","Percentage","13.4",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Two adults with dependent children","2015","Percentage","19.1","u"
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Three or more adults","2015","Percentage","22.3","u"
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Households without dependent children","2015","Percentage","14.3",""
"Financial reasons","Slovenia","Sports events","Second quintile","Cities","Households with dependent children","2015","Percentage","21.0",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Single person","2015","Percentage","9.7",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Two adults","2015","Percentage","13.7",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","18.7",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Three or more adults","2015","Percentage","29.5",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","16.0",""
"Financial reasons","Slovenia","Sports events","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","24.4",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Single person","2015","Percentage","13.2",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Two adults","2015","Percentage","16.6",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Two adults with dependent children","2015","Percentage","17.9",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Three or more adults","2015","Percentage","20.4",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Households without dependent children","2015","Percentage","16.6",""
"Financial reasons","Slovenia","Sports events","Second quintile","Rural areas","Households with dependent children","2015","Percentage","18.8",""
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Single person","2015","Percentage","0","u"
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Two adults","2015","Percentage","12.4",""
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Two adults with dependent children","2015","Percentage","9.0","u"
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Three or more adults","2015","Percentage","11.6","u"
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Households without dependent children","2015","Percentage","8.9",""
"Financial reasons","Slovenia","Sports events","Third quintile","Cities","Households with dependent children","2015","Percentage","7.1",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Single person","2015","Percentage","4.7","u"
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Two adults","2015","Percentage","10.0",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","5.7",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Three or more adults","2015","Percentage","13.1",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","10.0",""
"Financial reasons","Slovenia","Sports events","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","9.2",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Single person","2015","Percentage","17.6","u"
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Two adults","2015","Percentage","11.8",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Two adults with dependent children","2015","Percentage","16.1",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Three or more adults","2015","Percentage","10.3",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Households without dependent children","2015","Percentage","11.8",""
"Financial reasons","Slovenia","Sports events","Third quintile","Rural areas","Households with dependent children","2015","Percentage","13.1",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Single person","2015","Percentage","6.7","u"
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Two adults","2015","Percentage","6.8",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Two adults with dependent children","2015","Percentage","6.8",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Three or more adults","2015","Percentage","3.0","u"
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Households without dependent children","2015","Percentage","5.9",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Cities","Households with dependent children","2015","Percentage","8.4",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Single person","2015","Percentage","0","u"
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Two adults","2015","Percentage","5.1",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","1.8",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Three or more adults","2015","Percentage","18.1",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","9.2",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","1.2",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Single person","2015","Percentage",":","u"
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Two adults","2015","Percentage","6.5",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Two adults with dependent children","2015","Percentage","8.4",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Three or more adults","2015","Percentage","3.8",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","5.2",""
"Financial reasons","Slovenia","Sports events","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","10.3",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Single person","2015","Percentage","2.4","u"
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Two adults","2015","Percentage","4.0",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Two adults with dependent children","2015","Percentage","2.5",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Three or more adults","2015","Percentage","0","u"
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Households without dependent children","2015","Percentage","2.7",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Cities","Households with dependent children","2015","Percentage","2.0",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Single person","2015","Percentage","3.9","u"
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Two adults","2015","Percentage","2.7",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","0.9",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Three or more adults","2015","Percentage","6.6",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","4.1",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","0.7",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Single person","2015","Percentage",":","u"
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Two adults","2015","Percentage","1.5",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Two adults with dependent children","2015","Percentage","2.9",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Three or more adults","2015","Percentage","0.8",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","1.0",""
"Financial reasons","Slovenia","Sports events","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","3.8",""
"No interest","Slovenia","Cinema","First quintile","Cities","Single person","2015","Percentage","50.2",""
"No interest","Slovenia","Cinema","First quintile","Cities","Two adults","2015","Percentage","47.1","u"
"No interest","Slovenia","Cinema","First quintile","Cities","Two adults with dependent children","2015","Percentage","26.9","u"
"No interest","Slovenia","Cinema","First quintile","Cities","Three or more adults","2015","Percentage","54.6","u"
"No interest","Slovenia","Cinema","First quintile","Cities","Households without dependent children","2015","Percentage","50.0",""
"No interest","Slovenia","Cinema","First quintile","Cities","Households with dependent children","2015","Percentage","31.6",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Single person","2015","Percentage","48.1",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Two adults","2015","Percentage","49.1",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","30.5",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Three or more adults","2015","Percentage","46.0","u"
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","48.1",""
"No interest","Slovenia","Cinema","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","33.0",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Single person","2015","Percentage","47.3",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Two adults","2015","Percentage","44.3",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Two adults with dependent children","2015","Percentage","30.4",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Three or more adults","2015","Percentage","46.1",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Households without dependent children","2015","Percentage","46.1",""
"No interest","Slovenia","Cinema","First quintile","Rural areas","Households with dependent children","2015","Percentage","37.3",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Single person","2015","Percentage","61.3",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Two adults","2015","Percentage","71.4",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Two adults with dependent children","2015","Percentage","43.9","u"
"No interest","Slovenia","Cinema","Second quintile","Cities","Three or more adults","2015","Percentage",":","u"
"No interest","Slovenia","Cinema","Second quintile","Cities","Households without dependent children","2015","Percentage","64.5",""
"No interest","Slovenia","Cinema","Second quintile","Cities","Households with dependent children","2015","Percentage","41.6",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Single person","2015","Percentage","58.8",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Two adults","2015","Percentage","61.4",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","46.0",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Three or more adults","2015","Percentage","48.5",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","58.0",""
"No interest","Slovenia","Cinema","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","47.4",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Single person","2015","Percentage","46.3",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Two adults","2015","Percentage","51.6",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Two adults with dependent children","2015","Percentage","42.5",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Three or more adults","2015","Percentage","48.6",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Households without dependent children","2015","Percentage","49.7",""
"No interest","Slovenia","Cinema","Second quintile","Rural areas","Households with dependent children","2015","Percentage","42.3",""
"No interest","Slovenia","Cinema","Third quintile","Cities","Single person","2015","Percentage","57.8","u"
"No interest","Slovenia","Cinema","Third quintile","Cities","Two adults","2015","Percentage","55.1",""
"No interest","Slovenia","Cinema","Third quintile","Cities","Two adults with dependent children","2015","Percentage","37.1","u"
"No interest","Slovenia","Cinema","Third quintile","Cities","Three or more adults","2015","Percentage","57.8","u"
"No interest","Slovenia","Cinema","Third quintile","Cities","Households without dependent children","2015","Percentage","56.4",""
"No interest","Slovenia","Cinema","Third quintile","Cities","Households with dependent children","2015","Percentage","42.3",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Single person","2015","Percentage","69.2","u"
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Two adults","2015","Percentage","61.2",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","48.6",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Three or more adults","2015","Percentage","56.9",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","61.2",""
"No interest","Slovenia","Cinema","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","45.7",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Single person","2015","Percentage","41.1","u"
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Two adults","2015","Percentage","61.4",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Two adults with dependent children","2015","Percentage","47.8",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Three or more adults","2015","Percentage","52.9",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Households without dependent children","2015","Percentage","55.5",""
"No interest","Slovenia","Cinema","Third quintile","Rural areas","Households with dependent children","2015","Percentage","50.6",""
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Single person","2015","Percentage","75.3","u"
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Two adults","2015","Percentage","81.0",""
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Two adults with dependent children","2015","Percentage","35.2","u"
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Three or more adults","2015","Percentage","66.9","u"
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Households without dependent children","2015","Percentage","76.1",""
"No interest","Slovenia","Cinema","Fourth quintile","Cities","Households with dependent children","2015","Percentage","40.8","u"
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Two adults","2015","Percentage","61.2",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","50.3",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Three or more adults","2015","Percentage","60.5",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","62.3",""
"No interest","Slovenia","Cinema","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","53.1",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Two adults","2015","Percentage","61.9",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Two adults with dependent children","2015","Percentage","39.1",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Three or more adults","2015","Percentage","55.8",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","59.4",""
"No interest","Slovenia","Cinema","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","47.9",""
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Single person","2015","Percentage","68.4","u"
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Two adults","2015","Percentage","67.7",""
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Two adults with dependent children","2015","Percentage","55.2","u"
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Three or more adults","2015","Percentage","65.4","u"
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Households without dependent children","2015","Percentage","67.4",""
"No interest","Slovenia","Cinema","Fifth quintile","Cities","Households with dependent children","2015","Percentage","59.1","u"
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Two adults","2015","Percentage","69.8",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","47.5",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Three or more adults","2015","Percentage","70.1",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","69.5",""
"No interest","Slovenia","Cinema","Fifth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","52.1",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Two adults","2015","Percentage","61.7",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Two adults with dependent children","2015","Percentage","49.8",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Three or more adults","2015","Percentage","57.5",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Households without dependent children","2015","Percentage","60.1",""
"No interest","Slovenia","Cinema","Fifth quintile","Rural areas","Households with dependent children","2015","Percentage","51.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Single person","2015","Percentage","38.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Two adults","2015","Percentage","43.1","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Two adults with dependent children","2015","Percentage","28.8","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Three or more adults","2015","Percentage","40.2","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Households without dependent children","2015","Percentage","40.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Cities","Households with dependent children","2015","Percentage","39.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Single person","2015","Percentage","32.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Two adults","2015","Percentage","37.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","37.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Three or more adults","2015","Percentage","41.1","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Households without dependent children","2015","Percentage","35.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Towns and suburbs","Households with dependent children","2015","Percentage","36.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Single person","2015","Percentage","47.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Two adults","2015","Percentage","35.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Two adults with dependent children","2015","Percentage","32.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Three or more adults","2015","Percentage","39.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Households without dependent children","2015","Percentage","42.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","First quintile","Rural areas","Households with dependent children","2015","Percentage","34.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Single person","2015","Percentage","50.6","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Two adults","2015","Percentage","66.8","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Two adults with dependent children","2015","Percentage","31.0","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Three or more adults","2015","Percentage","46.4","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Households without dependent children","2015","Percentage","55.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Cities","Households with dependent children","2015","Percentage","34.7","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Single person","2015","Percentage","36.9","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Two adults","2015","Percentage","49.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","35.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Three or more adults","2015","Percentage","34.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Households without dependent children","2015","Percentage","42.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Towns and suburbs","Households with dependent children","2015","Percentage","40.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Single person","2015","Percentage","43.5",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Two adults","2015","Percentage","40.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Two adults with dependent children","2015","Percentage","35.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Three or more adults","2015","Percentage","44.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Households without dependent children","2015","Percentage","42.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Second quintile","Rural areas","Households with dependent children","2015","Percentage","36.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Two adults","2015","Percentage","50.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Two adults with dependent children","2015","Percentage","41.8","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Three or more adults","2015","Percentage","44.3","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Households without dependent children","2015","Percentage","49.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Cities","Households with dependent children","2015","Percentage","49.8","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Two adults","2015","Percentage","47.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","48.3","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Three or more adults","2015","Percentage","39.6","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Households without dependent children","2015","Percentage","44.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Towns and suburbs","Households with dependent children","2015","Percentage","45.8",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Single person","2015","Percentage","40.1","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Two adults","2015","Percentage","47.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Two adults with dependent children","2015","Percentage","45.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Three or more adults","2015","Percentage","57.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Households without dependent children","2015","Percentage","51.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Third quintile","Rural areas","Households with dependent children","2015","Percentage","48.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Two adults","2015","Percentage","53.0","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Two adults with dependent children","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Three or more adults","2015","Percentage","52.0","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Households without dependent children","2015","Percentage","48.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Cities","Households with dependent children","2015","Percentage","42.7","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Two adults","2015","Percentage","45.7",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Two adults with dependent children","2015","Percentage","50.5","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Three or more adults","2015","Percentage","43.6",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Households without dependent children","2015","Percentage","48.3",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Towns and suburbs","Households with dependent children","2015","Percentage","53.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Two adults","2015","Percentage","45.2",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Two adults with dependent children","2015","Percentage","47.0",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Three or more adults","2015","Percentage","56.4",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Households without dependent children","2015","Percentage","53.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fourth quintile","Rural areas","Households with dependent children","2015","Percentage","49.9",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Single person","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Two adults","2015","Percentage","60.0","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Two adults with dependent children","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Three or more adults","2015","Percentage",":","u"
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Households without dependent children","2015","Percentage","58.1",""
"No interest","Slovenia","Live performances (theatre, concerts, ballet)","Fifth quintile","Cities","Households with dependent children","2015","Percentage",":","u"
