"REASON","GEO","ACL00","QUANTILE","DEG_URB","HHTYP","TIME","UNIT","Value","Flag and Footnotes"
"Financial reasons","Norway","Sports events","Fifth quintile","Total","Total","2015","Percentage","0.3",""
"Financial reasons","Switzerland","Cinema","Total","Total","Total","2015","Percentage","10.3",""
"Financial reasons","Switzerland","Cinema","First quintile","Total","Total","2015","Percentage","20.3",""
"Financial reasons","Switzerland","Cinema","Second quintile","Total","Total","2015","Percentage","11.8",""
"Financial reasons","Switzerland","Cinema","Third quintile","Total","Total","2015","Percentage","6.8",""
"Financial reasons","Switzerland","Cinema","Fourth quintile","Total","Total","2015","Percentage","3.3",""
"Financial reasons","Switzerland","Cinema","Fifth quintile","Total","Total","2015","Percentage","1.7",""
"Financial reasons","Switzerland","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","15.2",""
"Financial reasons","Switzerland","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","26.7",""
"Financial reasons","Switzerland","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","16.6",""
"Financial reasons","Switzerland","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","11.1",""
"Financial reasons","Switzerland","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","6.2",""
"Financial reasons","Switzerland","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","2.3",""
"Financial reasons","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","9.8",""
"Financial reasons","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","21.0",""
"Financial reasons","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","10.3",""
"Financial reasons","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","4.8",""
"Financial reasons","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","3.4",""
"Financial reasons","Switzerland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","1.8",""
"Financial reasons","Switzerland","Sports events","Total","Total","Total","2015","Percentage","4.8",""
"Financial reasons","Switzerland","Sports events","First quintile","Total","Total","2015","Percentage","12.7",""
"Financial reasons","Switzerland","Sports events","Second quintile","Total","Total","2015","Percentage","4.6",""
"Financial reasons","Switzerland","Sports events","Third quintile","Total","Total","2015","Percentage","2.7",""
"Financial reasons","Switzerland","Sports events","Fourth quintile","Total","Total","2015","Percentage","1.6",""
"Financial reasons","Switzerland","Sports events","Fifth quintile","Total","Total","2015","Percentage","0.6",""
"Financial reasons","Serbia","Cinema","Total","Total","Total","2015","Percentage","17.8",""
"Financial reasons","Serbia","Cinema","First quintile","Total","Total","2015","Percentage","28.5",""
"Financial reasons","Serbia","Cinema","Second quintile","Total","Total","2015","Percentage","22.3",""
"Financial reasons","Serbia","Cinema","Third quintile","Total","Total","2015","Percentage","17.1",""
"Financial reasons","Serbia","Cinema","Fourth quintile","Total","Total","2015","Percentage","11.9",""
"Financial reasons","Serbia","Cinema","Fifth quintile","Total","Total","2015","Percentage","5.0",""
"Financial reasons","Serbia","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","19.8",""
"Financial reasons","Serbia","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","30.0",""
"Financial reasons","Serbia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","23.9",""
"Financial reasons","Serbia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","18.8",""
"Financial reasons","Serbia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","13.8",""
"Financial reasons","Serbia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","7.3",""
"Financial reasons","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","18.3",""
"Financial reasons","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","27.9",""
"Financial reasons","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","22.3",""
"Financial reasons","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","18.2",""
"Financial reasons","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","13.7",""
"Financial reasons","Serbia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","6.2",""
"Financial reasons","Serbia","Sports events","Total","Total","Total","2015","Percentage","10.9",""
"Financial reasons","Serbia","Sports events","First quintile","Total","Total","2015","Percentage","19.2",""
"Financial reasons","Serbia","Sports events","Second quintile","Total","Total","2015","Percentage","13.8",""
"Financial reasons","Serbia","Sports events","Third quintile","Total","Total","2015","Percentage","10.6",""
"Financial reasons","Serbia","Sports events","Fourth quintile","Total","Total","2015","Percentage","7.0",""
"Financial reasons","Serbia","Sports events","Fifth quintile","Total","Total","2015","Percentage","2.5",""
"No interest","Belgium","Cinema","Total","Total","Total","2015","Percentage","48.9",""
"No interest","Belgium","Cinema","First quintile","Total","Total","2015","Percentage","38.2",""
"No interest","Belgium","Cinema","Second quintile","Total","Total","2015","Percentage","50.5",""
"No interest","Belgium","Cinema","Third quintile","Total","Total","2015","Percentage","51.2",""
"No interest","Belgium","Cinema","Fourth quintile","Total","Total","2015","Percentage","55.4",""
"No interest","Belgium","Cinema","Fifth quintile","Total","Total","2015","Percentage","56.7",""
"No interest","Belgium","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","51.8",""
"No interest","Belgium","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","42.3",""
"No interest","Belgium","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","52.4",""
"No interest","Belgium","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","55.0",""
"No interest","Belgium","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","58.9",""
"No interest","Belgium","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","58.2",""
"No interest","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","55.9",""
"No interest","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","45.0",""
"No interest","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","55.9",""
"No interest","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","58.6",""
"No interest","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","63.9",""
"No interest","Belgium","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","65.3",""
"No interest","Belgium","Sports events","Total","Total","Total","2015","Percentage","61.3",""
"No interest","Belgium","Sports events","First quintile","Total","Total","2015","Percentage","49.6",""
"No interest","Belgium","Sports events","Second quintile","Total","Total","2015","Percentage","61.6",""
"No interest","Belgium","Sports events","Third quintile","Total","Total","2015","Percentage","62.4",""
"No interest","Belgium","Sports events","Fourth quintile","Total","Total","2015","Percentage","68.8",""
"No interest","Belgium","Sports events","Fifth quintile","Total","Total","2015","Percentage","68.1",""
"No interest","Bulgaria","Cinema","Total","Total","Total","2015","Percentage","20.9",""
"No interest","Bulgaria","Cinema","First quintile","Total","Total","2015","Percentage","18.6",""
"No interest","Bulgaria","Cinema","Second quintile","Total","Total","2015","Percentage","21.8",""
"No interest","Bulgaria","Cinema","Third quintile","Total","Total","2015","Percentage","21.5",""
"No interest","Bulgaria","Cinema","Fourth quintile","Total","Total","2015","Percentage","21.0",""
"No interest","Bulgaria","Cinema","Fifth quintile","Total","Total","2015","Percentage","22.5",""
"No interest","Bulgaria","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","23.0",""
"No interest","Bulgaria","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","21.5",""
"No interest","Bulgaria","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","23.0",""
"No interest","Bulgaria","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","24.1",""
"No interest","Bulgaria","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","22.0",""
"No interest","Bulgaria","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","25.3",""
"No interest","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","26.4",""
"No interest","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","24.3",""
"No interest","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","26.7",""
"No interest","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","27.7",""
"No interest","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","25.3",""
"No interest","Bulgaria","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","28.2",""
"No interest","Bulgaria","Sports events","Total","Total","Total","2015","Percentage","27.4",""
"No interest","Bulgaria","Sports events","First quintile","Total","Total","2015","Percentage","24.0",""
"No interest","Bulgaria","Sports events","Second quintile","Total","Total","2015","Percentage","28.7",""
"No interest","Bulgaria","Sports events","Third quintile","Total","Total","2015","Percentage","28.8",""
"No interest","Bulgaria","Sports events","Fourth quintile","Total","Total","2015","Percentage","27.1",""
"No interest","Bulgaria","Sports events","Fifth quintile","Total","Total","2015","Percentage","29.3",""
"No interest","Czechia","Cinema","Total","Total","Total","2015","Percentage","43.4",""
"No interest","Czechia","Cinema","First quintile","Total","Total","2015","Percentage","34.1",""
"No interest","Czechia","Cinema","Second quintile","Total","Total","2015","Percentage","46.2",""
"No interest","Czechia","Cinema","Third quintile","Total","Total","2015","Percentage","45.7",""
"No interest","Czechia","Cinema","Fourth quintile","Total","Total","2015","Percentage","47.4",""
"No interest","Czechia","Cinema","Fifth quintile","Total","Total","2015","Percentage","47.6",""
"No interest","Czechia","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","43.5",""
"No interest","Czechia","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","35.0",""
"No interest","Czechia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","43.9",""
"No interest","Czechia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","47.5",""
"No interest","Czechia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","46.2",""
"No interest","Czechia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","50.2",""
"No interest","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","43.0",""
"No interest","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","34.9",""
"No interest","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","43.1",""
"No interest","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","46.3",""
"No interest","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","48.5",""
"No interest","Czechia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","47.5",""
"No interest","Czechia","Sports events","Total","Total","Total","2015","Percentage","56.5",""
"No interest","Czechia","Sports events","First quintile","Total","Total","2015","Percentage","49.2",""
"No interest","Czechia","Sports events","Second quintile","Total","Total","2015","Percentage","56.5",""
"No interest","Czechia","Sports events","Third quintile","Total","Total","2015","Percentage","57.3",""
"No interest","Czechia","Sports events","Fourth quintile","Total","Total","2015","Percentage","58.9",""
"No interest","Czechia","Sports events","Fifth quintile","Total","Total","2015","Percentage","63.8",""
"No interest","Denmark","Cinema","Total","Total","Total","2015","Percentage","45.2",""
"No interest","Denmark","Cinema","First quintile","Total","Total","2015","Percentage","41.4",""
"No interest","Denmark","Cinema","Second quintile","Total","Total","2015","Percentage","48.0",""
"No interest","Denmark","Cinema","Third quintile","Total","Total","2015","Percentage","46.1",""
"No interest","Denmark","Cinema","Fourth quintile","Total","Total","2015","Percentage","45.2",""
"No interest","Denmark","Cinema","Fifth quintile","Total","Total","2015","Percentage","45.7",""
"No interest","Denmark","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","40.2",""
"No interest","Denmark","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","38.2",""
"No interest","Denmark","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","43.6",""
"No interest","Denmark","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","40.1",""
"No interest","Denmark","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","39.1",""
"No interest","Denmark","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","39.7",""
"No interest","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","47.6",""
"No interest","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","43.5",""
"No interest","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","48.0",""
"No interest","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","49.7",""
"No interest","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","51.1",""
"No interest","Denmark","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","46.4",""
"No interest","Denmark","Sports events","Total","Total","Total","2015","Percentage","57.5",""
"No interest","Denmark","Sports events","First quintile","Total","Total","2015","Percentage","54.7",""
"No interest","Denmark","Sports events","Second quintile","Total","Total","2015","Percentage","58.8",""
"No interest","Denmark","Sports events","Third quintile","Total","Total","2015","Percentage","54.4",""
"No interest","Denmark","Sports events","Fourth quintile","Total","Total","2015","Percentage","59.3",""
"No interest","Denmark","Sports events","Fifth quintile","Total","Total","2015","Percentage","61.3",""
"No interest","Germany (until 1990 former territory of the FRG)","Cinema","Total","Total","Total","2015","Percentage","44.9",""
"No interest","Germany (until 1990 former territory of the FRG)","Cinema","First quintile","Total","Total","2015","Percentage","34.9",""
"No interest","Germany (until 1990 former territory of the FRG)","Cinema","Second quintile","Total","Total","2015","Percentage","43.1",""
"No interest","Germany (until 1990 former territory of the FRG)","Cinema","Third quintile","Total","Total","2015","Percentage","47.9",""
"No interest","Germany (until 1990 former territory of the FRG)","Cinema","Fourth quintile","Total","Total","2015","Percentage","52.1",""
"No interest","Germany (until 1990 former territory of the FRG)","Cinema","Fifth quintile","Total","Total","2015","Percentage","54.8",""
"No interest","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","33.3",""
"No interest","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","29.4",""
"No interest","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","31.2",""
"No interest","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","33.4",""
"No interest","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","37.7",""
"No interest","Germany (until 1990 former territory of the FRG)","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","41.8",""
"No interest","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","42.6",""
"No interest","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","37.0",""
"No interest","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","38.8",""
"No interest","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","44.7",""
"No interest","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","49.2",""
"No interest","Germany (until 1990 former territory of the FRG)","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","51.6",""
"No interest","Germany (until 1990 former territory of the FRG)","Sports events","Total","Total","Total","2015","Percentage","52.9",""
"No interest","Germany (until 1990 former territory of the FRG)","Sports events","First quintile","Total","Total","2015","Percentage","43.6",""
"No interest","Germany (until 1990 former territory of the FRG)","Sports events","Second quintile","Total","Total","2015","Percentage","48.2",""
"No interest","Germany (until 1990 former territory of the FRG)","Sports events","Third quintile","Total","Total","2015","Percentage","53.1",""
"No interest","Germany (until 1990 former territory of the FRG)","Sports events","Fourth quintile","Total","Total","2015","Percentage","61.8",""
"No interest","Germany (until 1990 former territory of the FRG)","Sports events","Fifth quintile","Total","Total","2015","Percentage","64.8",""
"No interest","Estonia","Cinema","Total","Total","Total","2015","Percentage","37.0",""
"No interest","Estonia","Cinema","First quintile","Total","Total","2015","Percentage","32.6",""
"No interest","Estonia","Cinema","Second quintile","Total","Total","2015","Percentage","36.1",""
"No interest","Estonia","Cinema","Third quintile","Total","Total","2015","Percentage","37.6",""
"No interest","Estonia","Cinema","Fourth quintile","Total","Total","2015","Percentage","40.3",""
"No interest","Estonia","Cinema","Fifth quintile","Total","Total","2015","Percentage","43.8",""
"No interest","Estonia","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","31.3",""
"No interest","Estonia","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","24.8",""
"No interest","Estonia","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","28.4",""
"No interest","Estonia","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","33.9",""
"No interest","Estonia","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","42.1",""
"No interest","Estonia","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","36.4",""
"No interest","Estonia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","40.2",""
"No interest","Estonia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","33.3",""
"No interest","Estonia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","36.7",""
"No interest","Estonia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","44.3",""
"No interest","Estonia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","46.6",""
"No interest","Estonia","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","46.5",""
"No interest","Estonia","Sports events","Total","Total","Total","2015","Percentage","53.6",""
"No interest","Estonia","Sports events","First quintile","Total","Total","2015","Percentage","49.1",""
"No interest","Estonia","Sports events","Second quintile","Total","Total","2015","Percentage","50.4",""
"No interest","Estonia","Sports events","Third quintile","Total","Total","2015","Percentage","56.1",""
"No interest","Estonia","Sports events","Fourth quintile","Total","Total","2015","Percentage","55.2",""
"No interest","Estonia","Sports events","Fifth quintile","Total","Total","2015","Percentage","59.4",""
"No interest","Ireland","Cinema","Total","Total","Total","2015","Percentage","55.5","u"
"No interest","Ireland","Cinema","First quintile","Total","Total","2015","Percentage","47.9","u"
"No interest","Ireland","Cinema","Second quintile","Total","Total","2015","Percentage","54.1","u"
"No interest","Ireland","Cinema","Third quintile","Total","Total","2015","Percentage","56.5","u"
"No interest","Ireland","Cinema","Fourth quintile","Total","Total","2015","Percentage","64.6","u"
"No interest","Ireland","Cinema","Fifth quintile","Total","Total","2015","Percentage","62.1","u"
"No interest","Ireland","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","53.4","u"
"No interest","Ireland","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","49.1","u"
"No interest","Ireland","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","50.6","u"
"No interest","Ireland","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","54.9","u"
"No interest","Ireland","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","61.1","u"
"No interest","Ireland","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","56.2","u"
"No interest","Ireland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","65.5","u"
"No interest","Ireland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","63.6","u"
"No interest","Ireland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","66.0","u"
"No interest","Ireland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","69.1","u"
"No interest","Ireland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","66.5","u"
"No interest","Ireland","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","61.3","u"
"No interest","Ireland","Sports events","Total","Total","Total","2015","Percentage","66.5","u"
"No interest","Ireland","Sports events","First quintile","Total","Total","2015","Percentage","63.5","u"
"No interest","Ireland","Sports events","Second quintile","Total","Total","2015","Percentage","63.4","u"
"No interest","Ireland","Sports events","Third quintile","Total","Total","2015","Percentage","67.9","u"
"No interest","Ireland","Sports events","Fourth quintile","Total","Total","2015","Percentage","69.4","u"
"No interest","Ireland","Sports events","Fifth quintile","Total","Total","2015","Percentage","72.1","u"
"No interest","Greece","Cinema","Total","Total","Total","2015","Percentage","58.8",""
"No interest","Greece","Cinema","First quintile","Total","Total","2015","Percentage","43.9",""
"No interest","Greece","Cinema","Second quintile","Total","Total","2015","Percentage","53.5",""
"No interest","Greece","Cinema","Third quintile","Total","Total","2015","Percentage","60.9",""
"No interest","Greece","Cinema","Fourth quintile","Total","Total","2015","Percentage","66.9",""
"No interest","Greece","Cinema","Fifth quintile","Total","Total","2015","Percentage","74.1",""
"No interest","Greece","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","57.1",""
"No interest","Greece","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","42.6",""
"No interest","Greece","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","52.3",""
"No interest","Greece","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","59.4",""
"No interest","Greece","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","64.9",""
"No interest","Greece","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","72.1",""
"No interest","Greece","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","67.0",""
"No interest","Greece","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","55.6",""
"No interest","Greece","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","63.4",""
"No interest","Greece","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","67.8",""
"No interest","Greece","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","72.5",""
"No interest","Greece","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","77.5",""
"No interest","Greece","Sports events","Total","Total","Total","2015","Percentage","73.5",""
"No interest","Greece","Sports events","First quintile","Total","Total","2015","Percentage","58.3",""
"No interest","Greece","Sports events","Second quintile","Total","Total","2015","Percentage","69.3",""
"No interest","Greece","Sports events","Third quintile","Total","Total","2015","Percentage","74.7",""
"No interest","Greece","Sports events","Fourth quintile","Total","Total","2015","Percentage","80.1",""
"No interest","Greece","Sports events","Fifth quintile","Total","Total","2015","Percentage","86.6",""
"No interest","Spain","Cinema","Total","Total","Total","2015","Percentage","24.0",""
"No interest","Spain","Cinema","First quintile","Total","Total","2015","Percentage","16.2",""
"No interest","Spain","Cinema","Second quintile","Total","Total","2015","Percentage","23.0",""
"No interest","Spain","Cinema","Third quintile","Total","Total","2015","Percentage","26.9",""
"No interest","Spain","Cinema","Fourth quintile","Total","Total","2015","Percentage","28.3",""
"No interest","Spain","Cinema","Fifth quintile","Total","Total","2015","Percentage","30.1",""
"No interest","Spain","Live performances (theatre, concerts, ballet)","Total","Total","Total","2015","Percentage","28.2",""
"No interest","Spain","Live performances (theatre, concerts, ballet)","First quintile","Total","Total","2015","Percentage","24.6",""
"No interest","Spain","Live performances (theatre, concerts, ballet)","Second quintile","Total","Total","2015","Percentage","26.5",""
"No interest","Spain","Live performances (theatre, concerts, ballet)","Third quintile","Total","Total","2015","Percentage","30.1",""
"No interest","Spain","Live performances (theatre, concerts, ballet)","Fourth quintile","Total","Total","2015","Percentage","30.5",""
"No interest","Spain","Live performances (theatre, concerts, ballet)","Fifth quintile","Total","Total","2015","Percentage","31.4",""
"No interest","Spain","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Total","Total","Total","2015","Percentage","28.6",""
"No interest","Spain","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","First quintile","Total","Total","2015","Percentage","26.1",""
"No interest","Spain","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Second quintile","Total","Total","2015","Percentage","27.3",""
"No interest","Spain","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Third quintile","Total","Total","2015","Percentage","29.6",""
"No interest","Spain","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fourth quintile","Total","Total","2015","Percentage","31.4",""
"No interest","Spain","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Fifth quintile","Total","Total","2015","Percentage","29.8",""
"No interest","Spain","Sports events","Total","Total","Total","2015","Percentage","42.5",""
"No interest","Spain","Sports events","First quintile","Total","Total","2015","Percentage","33.5",""
"No interest","Spain","Sports events","Second quintile","Total","Total","2015","Percentage","37.7",""
"No interest","Spain","Sports events","Third quintile","Total","Total","2015","Percentage","43.0",""
"No interest","Spain","Sports events","Fourth quintile","Total","Total","2015","Percentage","46.5",""
"No interest","Spain","Sports events","Fifth quintile","Total","Total","2015","Percentage","54.4",""
"No interest","France","Cinema","Total","Total","Total","2015","Percentage","42.5",""
"No interest","France","Cinema","First quintile","Total","Total","2015","Percentage","38.3",""
